lon,lat,9.99E-4,0.0015,0.00225,0.00337,0.00506,0.00758,0.0114,0.0171,0.0256,0.0384,0.0576,0.0864,0.13,0.194,0.292,0.437,0.656,0.984,1.48,2.21
-82.0,24.4,1.68957510e-03,1.18911204e-03,7.86021648e-04,4.83173633e-04,2.72390752e-04,1.40799349e-04,6.56739160e-05,,,,,,,,,,,,,
-81.8,24.4,1.71384507e-03,1.20887454e-03,8.00527264e-04,4.92785583e-04,2.78109517e-04,1.43869410e-04,6.71460023e-05,,,,,,,,,,,,,
-81.6,24.4,1.71566803e-03,1.21220990e-03,8.04127864e-04,4.95901727e-04,2.80421142e-04,1.45381555e-04,6.80226659e-05,,,,,,,,,,,,,
-81.4,24.4,1.71635264e-03,1.21508621e-03,8.07783161e-04,4.99371817e-04,2.83177997e-04,1.47283818e-04,6.91712938e-05,,,,,,,,,,,,,
-82.0,24.6,1.82126008e-03,1.28587558e-03,8.52802743e-04,5.25889275e-04,2.97290738e-04,1.53962503e-04,7.18441665e-05,,,,,,,,,,,,,
-81.8,24.6,1.82336321e-03,1.28966905e-03,8.56855350e-04,5.29354636e-04,2.99824594e-04,1.55591573e-04,7.27682164e-05,,,,,,,,,,,,,
-81.6,24.6,1.82310516e-03,1.29171212e-03,8.59688441e-04,5.32032823e-04,3.01895288e-04,1.56973324e-04,7.35747323e-05,,,,,,,,,,,,,
-81.4,24.6,1.82083578e-03,1.29225522e-03,8.61419635e-04,5.33931447e-04,3.03448505e-04,1.58037066e-04,7.42040420e-05,,,,,,,,,,,,,
-81.2,24.6,1.81411981e-03,1.28933209e-03,8.60503630e-04,5.33889089e-04,3.03669638e-04,1.58257047e-04,7.43507804e-05,,,,,,,,,,,,,
-81.0,24.6,1.80316832e-03,1.28308355e-03,8.57006671e-04,5.31914063e-04,3.02533957e-04,1.57598358e-04,7.39838341e-05,,,,,,,,,,,,,
-82.0,24.8,1.91376502e-03,1.35405110e-03,9.00909943e-04,5.57825210e-04,3.16835299e-04,1.64899795e-04,7.73140251e-05,,,,,,,,,,,,,
-81.8,24.8,1.91259746e-03,1.35570679e-03,9.03645308e-04,5.60531426e-04,3.18966682e-04,1.66332713e-04,7.81518015e-05,,,,,,,,,,,,,
-81.6,24.8,1.90776933e-03,1.35424803e-03,9.03779078e-04,5.61169688e-04,3.19582106e-04,1.66758419e-04,7.83965042e-05,,,,,,,,,,,,,
-81.4,24.8,1.90048969e-03,1.35089166e-03,9.02485676e-04,5.60785628e-04,3.19515936e-04,1.66766296e-04,7.84110303e-05,,,,,,,,,,,,,
-81.2,24.8,1.89019102e-03,1.34527755e-03,8.99542754e-04,5.59244224e-04,3.18685786e-04,1.66304178e-04,7.81608197e-05,,,,,,,,,,,,,
-81.0,24.8,1.87605199e-03,1.33670209e-03,8.94347733e-04,5.56049334e-04,3.16713264e-04,1.65109519e-04,7.74830827e-05,,,,,,,,,,,,,
-80.8,24.8,1.85890818e-03,1.32575138e-03,8.87318999e-04,5.51500860e-04,3.13807321e-04,1.63320130e-04,7.64613880e-05,,,,,,,,,,,,,
-80.6,24.8,1.83775910e-03,1.31138843e-03,8.77444343e-04,5.44698075e-04,3.09254147e-04,1.60436785e-04,7.47917055e-05,,,,,,,,,,,,,
-82.0,25.0,2.01187494e-03,1.42661019e-03,9.52784785e-04,5.93013412e-04,3.38997879e-04,1.77731085e-04,8.39880850e-05,,,,,,,,,,,,,
-81.8,25.0,2.00433873e-03,1.42336840e-03,9.51743302e-04,5.92870241e-04,3.39100134e-04,1.77833602e-04,8.40462549e-05,,,,,,,,,,,,,
-81.6,25.0,1.99307458e-03,1.41691225e-03,9.48009525e-04,5.90594816e-04,3.37651532e-04,1.76918398e-04,8.35173087e-05,,,,,,,,,,,,,
-81.4,25.0,1.98125679e-03,1.41000330e-03,9.43922740e-04,5.88072233e-04,3.36056374e-04,1.75936115e-04,8.29735890e-05,,,,,,,,,,,,,
